step,k,mom_prob
690,14.8426,4.33232e-19
690,14.9475,4.1045300000000003e-19
690,15.0524,1.74862e-19
690,15.1573,4.8381800000000005e-19
690,15.2622,3.29509e-19
690,15.3671,8.753279999999999e-20
690,15.472,2.25362e-19
690,15.5769,2.43462e-19
690,15.6818,6.576649999999999e-20
695,-15.6818,7.99631e-20
695,-15.5769,5.2416899999999996e-20
695,-15.472,3.0555799999999997e-20
695,-15.3671,1.82634e-20
695,-15.2622,1.2865e-20
695,-15.1573,9.34447e-21
695,-15.0524,5.64487e-21
695,-14.9475,2.5053899999999997e-21
695,-14.8426,9.20403e-22
695,-14.7377,7.6082699999999995e-22
695,-14.6328,1.09572e-21
695,-14.5279,1.13011e-21
695,-14.423,7.36478e-22
695,-14.3181,3.1713e-22
695,-14.2133,2.6170499999999997e-22
695,-14.1084,5.79985e-22
695,-14.0035,1.0080999999999999e-21
695,-13.8986,1.35781e-21
695,-13.7937,1.6910699999999999e-21
695,-13.6888,2.1756999999999997e-21
695,-13.5839,2.9444599999999997e-21
695,-13.479,4.0307599999999996e-21
695,-13.3741,5.47851e-21
695,-13.2692,7.49993e-21
695,-13.1643,1.03918e-20
695,-13.0594,1.4653099999999998e-20
695,-12.9545,2.0859799999999997e-20
695,-12.8496,3.0202399999999995e-20
695,-12.7447,4.4770699999999996e-20
695,-12.6398,6.842259999999999e-20
695,-12.5349,1.07854e-19
695,-12.43,1.75258e-19
695,-12.3251,2.9512800000000003e-19
695,-12.2203,5.145550000000001e-19
695,-12.1154,9.18678e-19
695,-12.0105,1.65204e-18
695,-11.9056,2.9341800000000003e-18
695,-11.8007,5.00547e-18
695,-11.6958,7.87547e-18
695,-11.5909,1.08943e-17
695,-11.486,1.25876e-17
695,-11.3811,1.17295e-17
695,-11.2762,1.03922e-17
695,-11.1713,1.36751e-17
695,-11.0664,2.01824e-17
695,-10.9615,2.06726e-17
695,-10.8566,2.11648e-17
695,-10.7517,3.12342e-17
695,-10.6468,3.18033e-17
695,-10.5419,3.99429e-17
695,-10.437,4.70088e-17
695,-10.3321,5.87432e-17
695,-10.2272,6.6996e-17
695,-10.1224,7.65484e-17
695,-10.0175,9.47867e-17
695,-9.91257,1.58824e-16
695,-9.80767,1.99835e-16
695,-9.70278,1.86967e-16
695,-9.59788,1.49436e-16
695,-9.49299,1.07001e-16
695,-9.38809,6.7187e-17
695,-9.2832,3.60295e-17
695,-9.1783,1.6289e-17
695,-9.07341,6.292330000000001e-18
695,-8.96851,2.31608e-18
695,-8.86362,1.06015e-18
695,-8.75872,6.48872e-19
695,-8.65383,4.22316e-19
695,-8.54893,2.74237e-19
695,-8.44404,1.80021e-19
695,-8.33914,1.1642e-19
695,-8.23425,1.12219e-19
695,-8.12935,1.61164e-19
695,-8.02446,1.50623e-19
695,-7.91956,5.1319199999999995e-20
695,-7.81467,4.5972499999999996e-20
695,-7.70977,2.74543e-19
695,-7.60488,2.1322500000000003e-18
695,-7.49998,1.9057e-17
695,-7.39509,1.22757e-16
695,-7.29019,6.10051e-16
695,-7.1853,2.53205e-15
695,-7.0804,9.39055e-15
695,-6.97551,3.22186e-14
695,-6.87061,9.80902e-14
695,-6.76572,2.66837e-13
695,-6.66082,4.46364e-13
695,-6.55593,9.72503e-13
695,-6.45103,7.3061e-13
695,-6.34614,1.19721e-12
695,-6.24124,2.10232e-12
695,-6.13635,2.41421e-14
695,-6.03146,1.35241e-12
695,-5.92656,1.33881e-12
695,-5.82167,1.76434e-13
695,-5.71677,3.46629e-14
695,-5.61188,6.6135e-14
695,-5.50698,2.22364e-14
695,-5.40209,3.0813e-15
695,-5.29719,5.7089e-16
695,-5.1923,2.32707e-16
695,-5.0874,7.38064e-17
695,-4.98251,1.86743e-17
695,-4.87761,4.48643e-18
695,-4.77272,1.3343800000000001e-18
695,-4.66782,7.00483e-19
695,-4.56293,4.55278e-19
695,-4.45803,2.29109e-19
695,-4.35314,1.03308e-19
695,-4.24824,1.0067700000000001e-19
695,-4.14335,1.25101e-19
695,-4.03845,1.14288e-19
695,-3.93356,8.960149999999999e-20
695,-3.82866,8.250359999999999e-20
695,-3.72377,9.067439999999999e-20
695,-3.61887,8.57887e-20
695,-3.51398,6.866569999999999e-20
695,-3.40908,6.899849999999999e-20
695,-3.30419,6.506589999999999e-20
695,-3.19929,6.342309999999999e-20
695,-3.0944,5.50293e-20
695,-2.9895,5.634849999999999e-20
695,-2.88461,7.52318e-20
695,-2.77971,8.239539999999999e-20
695,-2.67482,4.4742499999999995e-20
695,-2.56992,2.48174e-21
695,-2.46503,9.82647e-20
695,-2.36013,4.72163e-19
695,-2.25524,1.0893100000000002e-18
695,-2.15034,1.7910600000000003e-18
695,-2.04545,2.8962300000000004e-18
695,-1.94056,6.4241e-18
695,-1.83566,1.73322e-17
695,-1.73077,4.17037e-17
695,-1.62587,7.8584e-17
695,-1.52098,1.18249e-16
695,-1.41608,1.12449e-16
695,-1.31119,4.64042e-17
695,-1.20629,7.42781e-17
695,-1.1014,5.34281e-17
695,-0.996501,4.31578e-17
695,-0.891606,1.90251e-17
695,-0.786712,6.890480000000001e-18
695,-0.681817,3.7896800000000005e-18
695,-0.576922,2.7898800000000002e-18
695,-0.472027,1.9669900000000003e-18
695,-0.367132,1.06564e-18
695,-0.262237,4.27585e-19
695,-0.157342,1.14023e-18
695,-0.0524474,3.22484e-18
695,0.0524474,2.02642e-18
695,0.157342,6.6259500000000006e-18
695,0.262237,2.51512e-17
695,0.367132,1.9923e-17
695,0.472027,3.81191e-17
695,0.576922,5.01503e-17
695,0.681817,2.8275e-17
695,0.786712,1.15241e-17
695,0.891606,4.3948e-18
695,0.996501,1.7776500000000003e-18
695,1.1014,8.04901e-19
695,1.20629,4.14165e-19
695,1.31119,2.41895e-19
695,1.41608,1.5711000000000002e-19
695,1.52098,1.08197e-19
695,1.62587,7.731719999999999e-20
695,1.73077,6.41616e-20
695,1.83566,5.94744e-20
695,1.94056,4.5288699999999994e-20
695,2.04545,4.8568199999999995e-20
695,2.15034,4.1293199999999994e-20
695,2.25524,4.4702299999999996e-20
695,2.36013,4.5132599999999995e-20
695,2.46503,4.3580799999999996e-20
695,2.56992,4.36083e-20
695,2.67482,4.47902e-20
695,2.77971,4.64011e-20
695,2.88461,4.8306799999999995e-20
695,2.9895,5.053909999999999e-20
695,3.0944,5.3039899999999994e-20
695,3.19929,5.572569999999999e-20
695,3.30419,5.86119e-20
695,3.40908,6.18001e-20
695,3.51398,6.53577e-20
695,3.61887,6.9254e-20
695,3.72377,7.3449e-20
695,3.82866,7.801069999999999e-20
695,3.93356,8.30758e-20
695,4.03845,8.869759999999999e-20
695,4.14335,9.482829999999999e-20
695,4.24824,1.01489e-19
695,4.35314,1.08855e-19
695,4.45803,1.17091e-19
695,4.56293,1.26186e-19
695,4.66782,1.36098e-19
695,4.77272,1.46989e-19
695,4.87761,1.592e-19
695,4.98251,1.7276300000000001e-19
695,5.0874,1.8655e-19
695,5.1923,2.05122e-19
695,5.29719,2.2562900000000002e-19
695,5.40209,2.14315e-19
695,5.50698,3.0217000000000003e-19
695,5.61188,2.99365e-19
695,5.71677,2.09904e-19
695,5.82167,5.64025e-19
695,5.92656,1.52586e-19
695,6.03146,5.6894e-19
695,6.13635,2.24744e-19
695,6.24124,4.36294e-19
695,6.34614,2.92279e-19
695,6.45103,3.2958000000000005e-19
695,6.55593,3.03932e-19
695,6.66082,2.8360700000000003e-19
695,6.76572,2.68443e-19
695,6.87061,2.51609e-19
695,6.97551,2.35326e-19
695,7.0804,2.1997000000000004e-19
695,7.1853,2.0566100000000001e-19
695,7.29019,1.92262e-19
695,7.39509,1.79635e-19
695,7.49998,1.68123e-19
695,7.60488,1.5785000000000002e-19
695,7.70977,1.48211e-19
695,7.81467,1.39542e-19
695,7.91956,1.31748e-19
695,8.02446,1.2453e-19
695,8.12935,1.18067e-19
695,8.23425,1.12162e-19
695,8.33914,1.06778e-19
695,8.44404,1.02061e-19
695,8.54893,9.78485e-20
695,8.65383,9.389649999999999e-20
695,8.75872,9.03815e-20
695,8.86362,8.745429999999999e-20
695,8.96851,8.4627e-20
695,9.07341,8.238249999999999e-20
695,9.1783,8.023889999999999e-20
695,9.2832,7.865769999999999e-20
695,9.38809,7.7175e-20
695,9.49299,7.60424e-20
695,9.59788,7.529369999999999e-20
695,9.70278,7.476719999999999e-20
695,9.80767,7.45628e-20
695,9.91257,7.473549999999999e-20
695,10.0175,7.526089999999999e-20
695,10.1224,7.617469999999999e-20
695,10.2272,7.755859999999999e-20
695,10.3321,7.947579999999999e-20
695,10.437,8.201189999999999e-20
695,10.5419,8.528349999999999e-20
695,10.6468,8.948879999999999e-20
695,10.7517,9.484929999999999e-20
695,10.8566,1.0169800000000001e-19
695,10.9615,1.10483e-19
695,11.0664,1.21917e-19
695,11.1713,1.37006e-19
695,11.2762,1.57231e-19
695,11.3811,1.84953e-19
695,11.486,2.2388e-19
695,11.5909,2.79811e-19
695,11.6958,3.6188500000000003e-19
695,11.8007,4.84298e-19
695,11.9056,6.68023e-19
695,12.0105,9.40973e-19
695,12.1154,1.3329200000000001e-18
695,12.2203,1.8586300000000003e-18
695,12.3251,2.4827600000000003e-18
695,12.43,3.0736200000000002e-18
695,12.5349,3.3895600000000003e-18
695,12.6398,3.1818900000000003e-18
695,12.7447,2.44905e-18
695,12.8496,1.6354400000000001e-18
695,12.9545,1.34258e-18
695,13.0594,1.5666e-18
695,13.1643,1.5818900000000001e-18
695,13.2692,1.1531400000000002e-18
695,13.3741,9.842040000000001e-19
695,13.479,1.10248e-18
695,13.5839,8.855310000000001e-19
695,13.6888,7.64239e-19
695,13.7937,8.03536e-19
695,13.8986,6.263340000000001e-19
695,14.0035,6.40606e-19
695,14.1084,5.47857e-19
695,14.2133,5.16796e-19
695,14.3181,4.63902e-19
695,14.423,4.365e-19
695,14.5279,3.88092e-19
695,14.6328,3.59048e-19
695,14.7377,3.21e-19
695,14.8426,3.2173000000000003e-19
695,14.9475,3.25553e-19
695,15.0524,3.24993e-19
695,15.1573,3.02747e-19
695,15.2622,2.66631e-19
695,15.3671,2.15332e-19
695,15.472,1.56541e-19
695,15.5769,1.1155100000000001e-19
695,15.6818,7.99631e-20
700,-15.6818,9.687529999999999e-20
700,-15.5769,1.37907e-19
700,-15.472,6.22745e-20
700,-15.3671,2.253e-21
700,-15.2622,1.7781099999999997e-20
700,-15.1573,4.9050799999999994e-20
700,-15.0524,4.7061e-20
700,-14.9475,2.5031299999999996e-20
700,-14.8426,1.3838000000000002e-20
700,-14.7377,2.03111e-20
700,-14.6328,3.0629699999999996e-20
700,-14.5279,3.33706e-20
700,-14.423,2.98262e-20
700,-14.3181,2.71127e-20
700,-14.2133,2.8546899999999995e-20
700,-14.1084,3.2103499999999995e-20
700,-14.0035,3.4953399999999995e-20
700,-13.8986,3.67555e-20
700,-13.7937,3.87683e-20
700,-13.6888,4.1620599999999996e-20
700,-13.5839,4.51992e-20
700,-13.479,4.9530399999999996e-20
700,-13.3741,5.49312e-20
700,-13.2692,6.180309999999999e-20
700,-13.1643,7.02631e-20
700,-13.0594,8.130929999999999e-20
700,-12.9545,9.6382e-20
700,-12.8496,1.17503e-19
700,-12.7447,1.47134e-19
700,-12.6398,1.90867e-19
700,-12.5349,2.59218e-19
700,-12.43,3.69282e-19
700,-12.3251,5.5042e-19
700,-12.2203,8.56507e-19
700,-12.1154,1.38254e-18
700,-12.0105,2.26784e-18
700,-11.9056,3.6694700000000004e-18
700,-11.8007,5.685330000000001e-18
700,-11.6958,8.12421e-18
700,-11.5909,1.0196e-17
700,-11.486,1.09099e-17
700,-11.3811,1.04758e-17
700,-11.2762,1.1328e-17
700,-11.1713,1.54609e-17
700,-11.0664,1.86673e-17
700,-10.9615,1.91148e-17
700,-10.8566,2.39505e-17
700,-10.7517,2.92337e-17
700,-10.6468,3.19115e-17
700,-10.5419,4.09912e-17
700,-10.437,4.50883e-17
700,-10.3321,6.15357e-17
700,-10.2272,6.36732e-17
700,-10.1224,7.46658e-17
700,-10.0175,1.08032e-16
700,-9.91257,1.55194e-16
700,-9.80767,1.89637e-16
700,-9.70278,1.78949e-16
700,-9.59788,1.32898e-16
700,-9.49299,8.33778e-17
700,-9.38809,4.76946e-17
700,-9.2832,2.61731e-17
700,-9.1783,1.38236e-17
700,-9.07341,6.73285e-18
700,-8.96851,2.8054700000000002e-18
700,-8.86362,8.87106e-19
700,-8.75872,1.60206e-19
700,-8.65383,2.74576e-21
700,-8.54893,1.8848e-20
700,-8.44404,3.9758099999999994e-20
700,-8.33914,5.2096199999999995e-20
700,-8.23425,7.882689999999999e-20
700,-8.12935,9.197679999999999e-20
700,-8.02446,5.442e-20
700,-7.91956,2.5184e-20
700,-7.81467,1.07108e-19
700,-7.70977,4.45444e-19
700,-7.60488,2.8775600000000003e-18
700,-7.49998,1.94747e-17
700,-7.39509,1.06412e-16
700,-7.29019,4.82987e-16
700,-7.1853,1.89981e-15
700,-7.0804,6.79101e-15
700,-6.97551,2.22753e-14
700,-6.87061,6.08515e-14
700,-6.76572,1.54575e-13
700,-6.66082,2.14065e-13
700,-6.55593,5.09668e-13
700,-6.45103,2.73026e-13
700,-6.34614,5.88639e-13
700,-6.24124,1.356e-12
700,-6.13635,1.97245e-13
700,-6.03146,7.91037e-13
700,-5.92656,1.00268e-12
700,-5.82167,2.92992e-13
700,-5.71677,3.35896e-14
700,-5.61188,2.4063e-14
700,-5.50698,1.17262e-14
700,-5.40209,2.37184e-15
700,-5.29719,3.10587e-16
700,-5.1923,7.46296e-17
700,-5.0874,2.66577e-17
700,-4.98251,7.687230000000001e-18
700,-4.87761,1.63295e-18
700,-4.77272,2.60401e-19
700,-4.66782,2.1843600000000003e-19
700,-4.56293,3.03967e-19
700,-4.45803,2.26145e-19
700,-4.35314,1.13835e-19
700,-4.24824,9.108919999999999e-20
700,-4.14335,1.17564e-19
700,-4.03845,1.17846e-19
700,-3.93356,9.736969999999999e-20
700,-3.82866,9.229559999999999e-20
700,-3.72377,9.589069999999999e-20
700,-3.61887,9.39115e-20
700,-3.51398,8.924619999999999e-20
700,-3.40908,7.86226e-20
700,-3.30419,8.578859999999999e-20
700,-3.19929,8.118269999999999e-20
700,-3.0944,8.325649999999999e-20
700,-2.9895,8.972439999999999e-20
700,-2.88461,8.78885e-20
700,-2.77971,5.887589999999999e-20
700,-2.67482,1.6545699999999998e-20
700,-2.56992,5.876279999999999e-20
700,-2.46503,2.95076e-19
700,-2.36013,6.73666e-19
700,-2.25524,9.59889e-19
700,-2.15034,1.11175e-18
700,-2.04545,2.00251e-18
700,-1.94056,6.06827e-18
700,-1.83566,1.7016e-17
700,-1.73077,3.72453e-17
700,-1.62587,6.76126e-17
700,-1.52098,1.14704e-16
700,-1.41608,1.18346e-16
700,-1.31119,4.71868e-17
700,-1.20629,7.01013e-17
700,-1.1014,5.73299e-17
700,-0.996501,4.50095e-17
700,-0.891606,1.78459e-17
700,-0.786712,6.534770000000001e-18
700,-0.681817,3.65526e-18
700,-0.576922,2.4810800000000004e-18
700,-0.472027,1.6430300000000002e-18
700,-0.367132,8.69529e-19
700,-0.262237,3.16922e-19
700,-0.157342,9.3018e-19
700,-0.0524474,2.8965e-18
700,0.0524474,2.12854e-18
700,0.157342,6.437880000000001e-18
700,0.262237,2.46593e-17
700,0.367132,2.02128e-17
700,0.472027,3.812e-17
700,0.576922,4.86607e-17
700,0.681817,2.75155e-17
700,0.786712,1.14622e-17
700,0.891606,4.55612e-18
700,0.996501,1.9503600000000003e-18
700,1.1014,9.46736e-19
700,1.20629,5.29466e-19
700,1.31119,3.37916e-19
700,1.41608,2.36894e-19
700,1.52098,1.73483e-19
700,1.62587,1.33386e-19
700,1.73077,1.17388e-19
700,1.83566,1.02819e-19
700,1.94056,8.35382e-20
700,2.04545,8.62081e-20
700,2.15034,7.49823e-20
700,2.25524,7.06656e-20
700,2.36013,7.22272e-20
700,2.46503,7.1292e-20
700,2.56992,6.94672e-20
700,2.67482,6.81758e-20
700,2.77971,6.77819e-20
700,2.88461,6.81865e-20
700,2.9895,6.90103e-20
700,3.0944,7.00452e-20
700,3.19929,7.142400000000001e-20
700,3.30419,7.326229999999999e-20
700,3.40908,7.5431e-20
700,3.51398,7.781069999999999e-20
700,3.61887,8.051639999999999e-20
700,3.72377,8.369139999999999e-20
700,3.82866,8.72767e-20
700,3.93356,9.117629999999999e-20
700,4.03845,9.549759999999999e-20
700,4.14335,1.00416e-19
700,4.24824,1.05916e-19
700,4.35314,1.11911e-19
700,4.45803,1.18513e-19
700,4.56293,1.25953e-19
700,4.66782,1.3426e-19
700,4.77272,1.43321e-19
700,4.87761,1.53264e-19
700,4.98251,1.64186e-19
700,5.0874,1.7667900000000001e-19
700,5.1923,1.93055e-19
700,5.29719,1.9906000000000002e-19
700,5.40209,2.07331e-19
700,5.50698,2.96071e-19
700,5.61188,2.1219e-19
700,5.71677,2.47717e-19
700,5.82167,4.9521700000000005e-19
700,5.92656,1.30094e-19
700,6.03146,5.26821e-19
700,6.13635,2.02372e-19
700,6.24124,3.90331e-19
700,6.34614,2.55324e-19
700,6.45103,2.95993e-19
700,6.55593,2.6099e-19
700,6.66082,2.4536000000000004e-19
700,6.76572,2.29587e-19
700,6.87061,2.12535e-19
700,6.97551,1.9653000000000001e-19
700,7.0804,1.81691e-19
700,7.1853,1.6814000000000002e-19
700,7.29019,1.55749e-19
700,7.39509,1.4423e-19
700,7.49998,1.33473e-19
700,7.60488,1.23827e-19
700,7.70977,1.15288e-19
700,7.81467,1.07268e-19
700,7.91956,1.00139e-19
700,8.02446,9.364969999999999e-20
700,8.12935,8.7826e-20
700,8.23425,8.251609999999999e-20
700,8.33914,7.77722e-20
700,8.44404,7.334829999999999e-20
700,8.54893,6.93283e-20
700,8.65383,6.58344e-20
700,8.75872,6.26514e-20
700,8.86362,5.961739999999999e-20
700,8.96851,5.706889999999999e-20
700,9.07341,5.459469999999999e-20
700,9.1783,5.25273e-20
700,9.2832,5.0523199999999996e-20
700,9.38809,4.89203e-20
700,9.49299,4.74064e-20
700,9.59788,4.6108e-20
700,9.70278,4.5092e-20
700,9.80767,4.4234899999999995e-20
700,9.91257,4.3565799999999994e-20
700,10.0175,4.3153899999999993e-20
700,10.1224,4.29947e-20
700,10.2272,4.3072499999999996e-20
700,10.3321,4.3439199999999996e-20
700,10.437,4.4171299999999995e-20
700,10.5419,4.53206e-20
700,10.6468,4.69597e-20
700,10.7517,4.92137e-20
700,10.8566,5.23009e-20
700,10.9615,5.64724e-20
700,11.0664,6.2077e-20
700,11.1713,6.97098e-20
700,11.2762,8.026769999999999e-20
700,11.3811,9.51242e-20
700,11.486,1.16472e-19
700,11.5909,1.47937e-19
700,11.6958,1.9555400000000001e-19
700,11.8007,2.69239e-19
700,11.9056,3.85125e-19
700,12.0105,5.68537e-19
700,12.1154,8.554600000000001e-19
700,12.2203,1.2872100000000001e-18
700,12.3251,1.8888900000000003e-18
700,12.43,2.6191700000000003e-18
700,12.5349,3.29644e-18
700,12.6398,3.5737600000000005e-18
700,12.7447,3.1120400000000002e-18
700,12.8496,2.0094600000000002e-18
700,12.9545,1.0891400000000002e-18
700,13.0594,1.20383e-18
700,13.1643,1.8301500000000002e-18
700,13.2692,1.5275e-18
700,13.3741,7.27738e-19
700,13.479,1.04545e-18
700,13.5839,1.2360900000000002e-18
700,13.6888,5.36121e-19
700,13.7937,9.06685e-19
700,13.8986,7.47622e-19
700,14.0035,4.80829e-19
700,14.1084,7.95258e-19
700,14.2133,3.19603e-19
700,14.3181,7.01783e-19
700,14.423,2.60057e-19
700,14.5279,5.89647e-19
700,14.6328,2.45339e-19
700,14.7377,4.15825e-19
700,14.8426,3.6317000000000003e-19
700,14.9475,2.23202e-19
700,15.0524,5.14643e-19
700,15.1573,2.5749300000000002e-19
700,15.2622,1.89156e-19
700,15.3671,3.5968200000000002e-19
700,15.472,2.01524e-19
700,15.5769,3.5917199999999997e-20
700,15.6818,9.687529999999999e-20
705,-15.6818,8.729779999999999e-20
705,-15.5769,1.58821e-19
705,-15.472,8.542459999999999e-20
705,-15.3671,8.02936e-21
705,-15.2622,1.82273e-20
705,-15.1573,5.76657e-20
705,-15.0524,6.17844e-20
705,-14.9475,3.7851799999999995e-20
705,-14.8426,2.2404599999999998e-20
705,-14.7377,2.78666e-20
705,-14.6328,4.0101e-20
705,-14.5279,4.4585099999999996e-20
705,-14.423,4.1179199999999994e-20
705,-14.3181,3.7846599999999996e-20
705,-14.2133,3.9098e-20
705,-14.1084,4.31533e-20
705,-14.0035,4.6728099999999994e-20
705,-13.8986,4.90859e-20
705,-13.7937,5.1494499999999995e-20
705,-13.6888,5.486309999999999e-20
705,-13.5839,5.927409999999999e-20
705,-13.479,6.45856e-20
705,-13.3741,7.09366e-20
705,-13.2692,7.891669999999999e-20
705,-13.1643,8.89434e-20
705,-13.0594,1.0192600000000001e-19
705,-12.9545,1.18962e-19
705,-12.8496,1.42309e-19
705,-12.7447,1.75038e-19
705,-12.6398,2.2248500000000002e-19
705,-12.5349,2.93928e-19
705,-12.43,4.05634e-19
705,-12.3251,5.86216e-19
705,-12.2203,8.83612e-19
705,-12.1154,1.3778e-18
705,-12.0105,2.19054e-18
705,-11.9056,3.46384e-18
705,-11.8007,5.2845e-18
705,-11.6958,7.53774e-18
705,-11.5909,9.691430000000001e-18
705,-11.486,1.0936e-17
705,-11.3811,1.11772e-17
705,-11.2762,1.17838e-17
705,-11.1713,1.46069e-17
705,-11.0664,1.8207e-17
705,-10.9615,2.03286e-17
705,-10.8566,2.31933e-17
705,-10.7517,2.88998e-17
705,-10.6468,3.30994e-17
705,-10.5419,3.89592e-17
705,-10.437,4.80337e-17
705,-10.3321,5.86679e-17
705,-10.2272,6.34219e-17
705,-10.1224,7.55298e-17
705,-10.0175,1.1365e-16
705,-9.91257,1.63057e-16
705,-9.80767,1.79064e-16
705,-9.70278,1.53994e-16
705,-9.59788,1.11513e-16
705,-9.49299,7.12576e-17
705,-9.38809,4.07992e-17
705,-9.2832,2.08747e-17
705,-9.1783,9.47626e-18
705,-9.07341,3.83257e-18
705,-8.96851,1.44494e-18
705,-8.86362,5.68048e-19
705,-8.75872,2.56753e-19
705,-8.65383,1.28855e-19
705,-8.54893,6.622059999999999e-20
705,-8.44404,3.28119e-20
705,-8.33914,2.0947599999999997e-20
705,-8.23425,2.81248e-20
705,-8.12935,3.1835399999999995e-20
705,-8.02446,1.47542e-20
705,-7.91956,1.3474799999999998e-20
705,-7.81467,9.280389999999999e-20
705,-7.70977,4.54614e-19
705,-7.60488,2.77502e-18
705,-7.49998,1.64307e-17
705,-7.39509,8.23951e-17
705,-7.29019,3.53562e-16
705,-7.1853,1.33396e-15
705,-7.0804,4.55884e-15
705,-6.97551,1.41356e-14
705,-6.87061,3.44946e-14
705,-6.76572,8.24712e-14
705,-6.66082,9.23934e-14
705,-6.55593,2.62474e-13
705,-6.45103,9.7906e-14
705,-6.34614,3.17869e-13
705,-6.24124,9.63099e-13
705,-6.13635,4.16072e-13
705,-6.03146,5.94827e-13
705,-5.92656,7.55158e-13
705,-5.82167,3.36098e-13
705,-5.71677,6.92568e-14
705,-5.61188,1.44971e-14
705,-5.50698,5.31909e-15
705,-5.40209,1.41381e-15
705,-5.29719,2.47725e-16
705,-5.1923,5.11642e-17
705,-5.0874,1.81968e-17
705,-4.98251,6.8356100000000006e-18
705,-4.87761,1.986e-18
705,-4.77272,2.75831e-19
705,-4.66782,5.2422299999999996e-21
705,-4.56293,1.42877e-19
705,-4.45803,1.76875e-19
705,-4.35314,8.985019999999999e-20
705,-4.24824,4.1132899999999995e-20
705,-4.14335,6.61475e-20
705,-4.03845,8.76689e-20
705,-3.93356,6.981449999999999e-20
705,-3.82866,5.05578e-20
705,-3.72377,5.908639999999999e-20
705,-3.61887,7.01088e-20
705,-3.51398,6.15912e-20
705,-3.40908,5.842789999999999e-20
705,-3.30419,5.662179999999999e-20
705,-3.19929,6.63895e-20
705,-3.0944,6.43728e-20
705,-2.9895,6.332979999999999e-20
705,-2.88461,5.2053199999999995e-20
705,-2.77971,3.3468e-20
705,-2.67482,5.6196e-20
705,-2.56992,1.76124e-19
705,-2.46503,3.63456e-19
705,-2.36013,4.69109e-19
705,-2.25524,4.26257e-19
705,-2.15034,6.40051e-19
705,-2.04545,2.2311800000000002e-18
705,-1.94056,6.7873100000000006e-18
705,-1.83566,1.55958e-17
705,-1.73077,2.99441e-17
705,-1.62587,5.8995e-17
705,-1.52098,1.1538e-16
705,-1.41608,1.17554e-16
705,-1.31119,5.22546e-17
705,-1.20629,6.19626e-17
705,-1.1014,6.25734e-17
705,-0.996501,4.85018e-17
705,-0.891606,1.80791e-17
705,-0.786712,6.83227e-18
705,-0.681817,3.579360000000001e-18
705,-0.576922,2.10372e-18
705,-0.472027,1.30201e-18
705,-0.367132,7.01291e-19
705,-0.262237,1.95133e-19
705,-0.157342,5.44547e-19
705,-0.0524474,2.39829e-18
705,0.0524474,2.60488e-18
705,0.157342,5.7963600000000005e-18
705,0.262237,2.41613e-17
705,0.367132,2.03593e-17
705,0.472027,3.91053e-17
705,0.576922,4.57518e-17
705,0.681817,2.53812e-17
705,0.786712,1.07932e-17
705,0.891606,4.502670000000001e-18
705,0.996501,2.0485300000000003e-18
705,1.1014,1.06334e-18
705,1.20629,6.37625e-19
705,1.31119,4.30757e-19
705,1.41608,3.1099000000000004e-19
705,1.52098,2.3203900000000003e-19
705,1.62587,1.86465e-19
705,1.73077,1.65056e-19
705,1.83566,1.33521e-19
705,1.94056,1.19755e-19
705,2.04545,1.09194e-19
705,2.15034,1.02854e-19
705,2.25524,8.87729e-20
705,2.36013,8.445469999999999e-20
705,2.46503,8.30603e-20
705,2.56992,8.066000000000001e-20
705,2.67482,7.79461e-20
705,2.77971,7.593049999999999e-20
705,2.88461,7.467339999999999e-20
705,2.9895,7.371879999999999e-20
705,3.0944,7.294949999999999e-20
705,3.19929,7.266400000000001e-20
705,3.30419,7.295669999999999e-20
705,3.40908,7.351879999999999e-20
705,3.51398,7.41599e-20
705,3.61887,7.510589999999999e-20
705,3.72377,7.65691e-20
705,3.82866,7.83679e-20
705,3.93356,8.026559999999999e-20
705,4.03845,8.241479999999999e-20
705,4.14335,8.51061e-20
705,4.24824,8.82666e-20
705,4.35314,9.16186e-20
705,4.45803,9.523669999999999e-20
705,4.56293,9.948459999999999e-20
705,4.66782,1.0440600000000001e-19
705,4.77272,1.09671e-19
705,4.87761,1.15206e-19
705,4.98251,1.21485e-19
705,5.0874,1.29519e-19
705,5.1923,1.37006e-19
705,5.29719,1.36345e-19
705,5.40209,1.6015100000000001e-19
705,5.50698,2.03485e-19
705,5.61188,1.07171e-19
705,5.71677,2.20563e-19
705,5.82167,3.33202e-19
705,5.92656,6.967069999999999e-20
705,6.03146,3.83539e-19
705,6.13635,1.20606e-19
705,6.24124,2.53589e-19
705,6.34614,1.54067e-19
705,6.45103,1.82056e-19
705,6.55593,1.50761e-19
705,6.66082,1.41097e-19
705,6.76572,1.2793900000000001e-19
705,6.87061,1.15104e-19
705,6.97551,1.03403e-19
705,7.0804,9.27552e-20
705,7.1853,8.318509999999999e-20
705,7.29019,7.459029999999999e-20
705,7.39509,6.690839999999999e-20
705,7.49998,5.999389999999999e-20
705,7.60488,5.3686899999999994e-20
705,7.70977,4.8117399999999995e-20
705,7.81467,4.3185299999999994e-20
705,7.91956,3.8627899999999994e-20
705,8.02446,3.4676599999999996e-20
705,8.12935,3.10335e-20
705,8.23425,2.7814799999999995e-20
705,8.33914,2.48748e-20
705,8.44404,2.2288699999999998e-20
705,8.54893,1.9944499999999998e-20
705,8.65383,1.7735e-20
705,8.75872,1.5766799999999997e-20
705,8.86362,1.4037299999999997e-20
