step,x,prob,trans_prob,refl_prob,norm_total,barrier_start,barrier_end,V0,barrier_start2,barrier_end2
120,59.2988,0.176177,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,59.6995,0.419581,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,60.1002,0.0010236,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,60.5008,2.50666e-06,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,60.9015,6.16193e-09,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,61.3022,1.52055e-11,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,61.7028,3.76665e-14,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,62.1035,9.36679e-17,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,62.5042,2.33426e-19,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,62.9048,1.2327e-20,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,63.3055,1.31962e-20,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,63.7062,1.38492e-20,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,64.1068,1.42509e-20,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,64.5075,1.43799e-20,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,64.9082,1.4229299999999997e-20,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,65.3088,1.38084e-20,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,65.7095,1.31421e-20,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,66.1102,1.2268e-20,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,66.5109,1.1232899999999999e-20,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,66.9115,1.0089e-20,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,67.3122,8.889269999999999e-21,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,67.7129,7.68369e-21,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,68.1135,6.5160799999999995e-21,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,68.5142,5.4217499999999995e-21,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,68.9149,4.4264699999999996e-21,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,69.3155,3.54619e-21,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,69.7162,2.7879399999999997e-21,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,70.1169,2.15101e-21,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,70.5175,1.6287999999999998e-21,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,70.9182,1.21057e-21,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,71.3189,8.83124e-22,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,71.7195,6.32414e-22,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,72.1202,4.44581e-22,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,72.5209,3.06825e-22,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,72.9215,2.0790199999999999e-22,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,73.3222,1.3831599999999999e-22,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,73.7229,9.03545e-23,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,74.1235,5.79615e-23,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,74.5242,3.65133e-23,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,74.9249,2.25891e-23,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,75.3255,1.3726e-23,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,75.7262,8.19219e-24,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,76.1269,4.8023e-24,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,76.5275,2.7654e-24,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,76.9282,1.5646200000000002e-24,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,77.3289,8.69636e-25,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,77.7295,4.74801e-25,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,78.1302,2.5474000000000003e-25,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,78.5309,1.34345e-25,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,78.9316,6.961490000000001e-26,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,79.3322,3.54265e-26,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,79.7329,1.77165e-26,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,80.1336,8.719400000000001e-27,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,80.5342,4.22286e-27,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,80.9349,2.00616e-27,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,81.3356,9.32733e-28,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,81.7362,4.26853e-28,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,82.1369,1.94356e-28,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,82.5376,8.76962e-29,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,82.9382,3.813e-29,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,83.3389,1.56839e-29,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,83.7396,6.369060000000001e-30,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,84.1402,2.7812900000000002e-30,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,84.5409,1.3007600000000001e-30,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,84.9416,5.62251e-31,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,85.3422,2.0203e-31,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,85.7429,6.340210000000001e-32,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,86.1436,1.31939e-32,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,86.5442,6.62202e-33,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,86.9449,1.1269500000000001e-32,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,87.3456,7.15789e-33,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,87.7462,1.1506700000000001e-32,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,88.1469,1.5267200000000002e-32,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,88.5476,6.0521e-33,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,88.9482,4.94238e-33,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,89.3489,1.34217e-32,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,89.7496,1.0571700000000001e-32,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,90.1503,3.4736000000000004e-33,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,90.5509,9.427620000000001e-33,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,90.9516,1.7530900000000001e-32,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,91.3523,1.23339e-32,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,91.7529,3.94342e-33,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,92.1536,8.10022e-33,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,92.5543,1.94961e-32,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,92.9549,2.21099e-32,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,93.3556,1.29902e-32,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,93.7563,4.1339999999999995e-33,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,94.1569,6.36e-33,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,94.5576,1.8751400000000002e-32,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,94.9583,3.23449e-32,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,95.3589,3.9275600000000004e-32,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,95.7596,3.75915e-32,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,96.1603,3.00963e-32,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,96.5609,2.08739e-32,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,96.9616,1.2830500000000001e-32,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,97.3623,7.10126e-33,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,97.7629,3.58064e-33,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,98.1636,1.65968e-33,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,98.5643,7.12231e-34,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,98.9649,2.8461600000000003e-34,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,99.3656,1.0642e-34,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,99.7663,3.73815e-35,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,100.167,1.23781e-35,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,100.568,3.87518e-36,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,100.968,1.14996e-36,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,101.369,3.2418099999999997e-37,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,101.77,8.69869e-38,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,102.17,2.2254299999999998e-38,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,102.571,5.4364399999999995e-39,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,102.972,1.26973e-39,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,103.372,2.8384600000000002e-40,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,103.773,6.07911e-41,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,104.174,1.24831e-41,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,104.574,2.4592099999999998e-42,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,104.975,4.65017e-43,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,105.376,8.44249e-44,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,105.776,1.47183e-44,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,106.177,2.4608e-45,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,106.578,3.93762e-46,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,106.978,6.01682e-47,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,107.379,8.75891e-48,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,107.78,1.21168e-48,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,108.18,1.58867e-49,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,108.581,1.96893e-50,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,108.982,2.3010399999999998e-51,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,109.382,2.53166e-52,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,109.783,2.6233e-53,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,110.184,2.5727600000000002e-54,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,110.584,2.42178e-55,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,110.985,2.25173e-56,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,111.386,2.15987e-57,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,111.786,2.22322e-58,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,112.187,2.46438e-59,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,112.588,2.83551e-60,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,112.988,3.23029e-61,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,113.389,3.5206e-62,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,113.79,3.6025100000000003e-63,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,114.19,3.43146e-64,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,114.591,3.03262e-65,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,114.992,2.4846899999999997e-66,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,115.392,1.8877900000000003e-67,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,115.793,1.33098e-68,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,116.194,8.71631e-70,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,116.594,5.30835e-71,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,116.995,3.01122e-72,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,117.396,1.59464e-73,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,117.796,7.90959e-75,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,118.197,3.6923900000000003e-76,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,118.598,1.63321e-77,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,118.998,6.900119999999999e-79,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,119.399,2.78536e-80,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
120,119.8,1.48575e-81,7.48716e-20,0.995635,1.0,59.8998,62.9048,100,0,0
125,0.0,0.0,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,0.400668,1.2166300000000001e-28,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,0.801336,3.8742e-28,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,1.202,9.19498e-28,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,1.60267,2.6095099999999997e-27,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,2.00334,7.30643e-27,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,2.40401,1.86397e-26,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,2.80467,4.6470600000000003e-26,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,3.20534,1.07893e-25,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,3.60601,2.51957e-25,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,4.00668,5.37529e-25,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,4.40735,1.11187e-24,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,4.80801,2.4323900000000003e-24,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,5.20868,4.04084e-24,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,5.60935,8.67169e-24,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,6.01002,1.7337300000000002e-23,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,6.41068,1.95012e-23,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,6.81135,4.94683e-23,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,7.21202,1.15907e-22,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,7.61269,7.93883e-23,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,8.01336,1.03377e-22,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,8.41402,6.53568e-22,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,8.81469,1.16594e-21,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,9.21536,5.28529e-22,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,9.61603,1.67208e-22,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,10.0167,3.70566e-21,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,10.4174,1.16078e-20,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,10.818,1.89168e-20,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,11.2187,2.05892e-20,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,11.6194,1.77922e-20,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,12.02,1.7651799999999998e-20,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,12.4207,2.7629499999999996e-20,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,12.8214,5.0661899999999996e-20,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,13.222,8.44061e-20,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,13.6227,1.2337700000000001e-19,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,14.0234,1.61335e-19,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,14.424,1.92515e-19,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,14.8247,2.11926e-19,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,15.2254,2.1543400000000001e-19,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,15.626,2.0113500000000001e-19,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,16.0267,1.73492e-19,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,16.4274,1.49341e-19,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,16.828,1.61198e-19,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,17.2287,2.47853e-19,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,17.6294,4.2195300000000002e-19,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,18.0301,6.229600000000001e-19,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,18.4307,7.06503e-19,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,18.8314,5.46711e-19,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,19.2321,2.37923e-19,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,19.6327,1.53054e-19,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,20.0334,5.53058e-19,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,20.4341,1.02493e-18,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,20.8347,8.06885e-19,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,21.2354,1.62127e-19,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,21.6361,4.1735900000000002e-19,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,22.0367,1.3837100000000001e-18,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,22.4374,1.03523e-18,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,22.8381,6.296729999999999e-20,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,23.2387,1.1767e-18,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,23.6394,1.9201300000000003e-18,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,24.0401,2.01793e-19,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,24.4407,1.2105e-18,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,24.8414,2.64005e-18,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,25.2421,1.41553e-19,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,25.6427,2.2233e-18,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,26.0434,2.9128900000000004e-18,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,26.4441,1.08142e-19,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,26.8447,4.703580000000001e-18,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,27.2454,1.27085e-18,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,27.6461,3.2142400000000003e-18,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,28.0467,5.2182300000000005e-18,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,28.4474,1.05361e-18,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,28.8481,9.45887e-18,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,29.2487,8.46282e-19,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,29.6494,1.382e-17,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,30.0501,4.8833e-18,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,30.4508,2.19504e-17,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,30.8514,2.31576e-17,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,31.2521,5.28346e-17,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,31.6528,1.20056e-16,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,32.0534,2.53582e-16,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,32.4541,7.76371e-16,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,32.8548,1.89373e-15,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,33.2554,5.81697e-15,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,33.6561,1.54016e-14,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,34.0568,4.45502e-14,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,34.4574,1.18845e-13,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,34.8581,3.2366e-13,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,35.2588,8.40629e-13,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,35.6594,2.17099e-12,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,36.0601,5.43437e-12,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,36.4608,1.34188e-11,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,36.8614,3.24197e-11,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,37.2621,7.71945e-11,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,37.6628,1.80737e-10,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,38.0634,4.16848e-10,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,38.4641,9.46426e-10,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,38.8648,2.11499e-09,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,39.2654,4.65216e-09,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,39.6661,1.00604e-08,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,40.0668,2.13795e-08,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,40.4674,4.46124e-08,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,40.8681,9.15244e-08,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,41.2688,1.84796e-07,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,41.6694,3.67334e-07,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,42.0701,7.17584e-07,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,42.4708,1.37565e-06,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,42.8715,2.59039e-06,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,43.2721,4.80205e-06,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,43.6728,8.76453e-06,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,44.0735,1.56997e-05,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,44.4741,2.75556e-05,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,44.8748,4.75509e-05,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,45.2755,8.09814e-05,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,45.6761,0.000135641,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,46.0768,0.000221876,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,46.4775,0.000355155,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,46.8781,0.000562553,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,47.2788,0.00088278,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,47.6795,0.00135043,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,48.0801,0.00199792,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,48.4808,0.0029186,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,48.8815,0.00429185,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,49.2821,0.00619986,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,49.6828,0.00849049,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,50.0835,0.0112593,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
125,50.4841,0.0153755,8.828279999999999e-20,0.997171,1.0,59.8998,62.9048,100,0,0
